chr15	59903983	59912207	GC.chr15_59903983_59912207_+	0	+	protein_coding	GCNT3	ENSG00000140297.8	ENST00000560585.1
chr15	59903983	59913023	GC.chr15_59903983_59913023_+	0	+	protein_coding	GCNT3	ENSG00000140297.8	ENST00000396065.1
chr15	59908633	59910597	GC.chr15_59908633_59910597_+	0	+	protein_coding	GCNT3	ENSG00000140297.8	ENST00000559626.1
chr15	59908730	59932438	GC.chr15_59908730_59932438_+	0	+	protein_coding	GCNT3	ENSG00000140297.8	ENST00000560210.1
chr15	59910138	59910896	GC.chr15_59910138_59910896_+	0	+	protein_coding	GCNT3	ENSG00000140297.8	ENST00000559200.1
chr15	59968956	59969520	GC.chr15_59968956_59969520_+	0	+	pseudogene	PIGHP1	ENSG00000259657.1	ENST00000558833.1
chr15	60060551	60061345	GC.chr15_60060551_60061345_+	0	+	pseudogene	RPS3AP6	ENSG00000234797.4	ENST00000484430.1
chr15	60257141	60258278	ENSG00000173614	0	+	GERST_PG	N	PGOHUM00000247137	PGOHUM00000247137
chr15	60257141	60258283	GC.chr15_60257141_60258283_+	0	+	pseudogene	RP11-82L7.1	ENSG00000259573.1	ENST00000559657.1
chr15	60328329	60334098	GC.chr15_60328329_60334098_+	0	+	protein_coding	FOXB1	ENSG00000171956.5	ENST00000558693.1
chr15	60682570	60682881	GC.chr15_60682570_60682881_+	0	+	pseudogene	RP11-745A24.1	ENSG00000240163.1	ENST00000475062.1
chr15	60696662	60697159	GC.chr15_60696662_60697159_+	0	+	pseudogene	RP11-745A24.2	ENSG00000242667.1	ENST00000477729.1
chr15	60822172	60837358	GC.chr15_60822172_60837358_+	0	+	antisense	CTD-2501E16.2	ENSG00000259274.1	ENST00000560280.1
chr15	60973768	60979087	GC.chr15_60973768_60979087_+	0	+	antisense	RP11-219B17.2	ENSG00000259482.1	ENST00000558104.1
chr15	60973826	60979057	GC.chr15_60973826_60979057_+	0	+	antisense	RP11-219B17.2	ENSG00000259482.1	ENST00000561413.1
chr15	61056105	61057234	GC.chr15_61056105_61057234_+	0	+	antisense	RP11-554D20.1	ENSG00000259591.1	ENST00000558630.1
chr15	61056939	61057824	GC.chr15_61056939_61057824_+	0	+	antisense	RP11-554D20.1	ENSG00000259591.1	ENST00000560864.1
chr15	61473448	61488137	GC.chr15_61473448_61488137_+	0	+	antisense	RP11-39M21.1	ENSG00000259481.1	ENST00000560876.1
chr15	61504112	61506430	GC.chr15_61504112_61506430_+	0	+	antisense	RP11-39M21.2	ENSG00000259575.1	ENST00000558572.1
chr15	61890713	61897440	GC.chr15_61890713_61897440_+	0	+	lincRNA	RP11-259A24.1	ENSG00000259530.1	ENST00000561182.1
chr15	61966966	61967411	GC.chr15_61966966_61967411_+	0	+	pseudogene	RP11-162I7.2	ENSG00000271195.1	ENST00000604770.1
chr15	62022049	62023588	GC.chr15_62022049_62023588_+	0	+	lincRNA	RP11-162I7.1	ENSG00000259284.1	ENST00000561386.1
chr15	62126951	62144351	GC.chr15_62126951_62144351_+	0	+	antisense	RP11-16B9.1	ENSG00000259564.1	ENST00000559251.1
chr15	62359176	62363116	GC.chr15_62359176_62363116_+	0	+	protein_coding	C2CD4A	ENSG00000198535.5	ENST00000355522.5
chr15	62566362	62570557	GC.chr15_62566362_62570557_+	0	+	lincRNA	RP11-299H22.6	ENSG00000261296.1	ENST00000561701.1
chr15	62567054	62570564	GC.chr15_62567054_62570564_+	0	+	lincRNA	RP11-299H22.6	ENSG00000261296.1	ENST00000568092.1
chr15	62576389	62577205	GC.chr15_62576389_62577205_+	0	+	lincRNA	RP11-299H22.7	ENSG00000260957.1	ENST00000569913.1
chr15	62745791	62910629	GC.chr15_62745791_62910629_+	0	+	protein_coding	TLN2	ENSG00000171914.10	ENST00000561197.1
chr15	62853564	63136830	GC.chr15_62853564_63136830_+	0	+	protein_coding	TLN2	ENSG00000171914.10	ENST00000561311.1
chr15	62942198	62950373	GC.chr15_62942198_62950373_+	0	+	protein_coding	TLN2	ENSG00000171914.10	ENST00000474847.2
chr15	63019289	63133548	GC.chr15_63019289_63133548_+	0	+	protein_coding	TLN2	ENSG00000171914.10	ENST00000494733.1
chr15	63026101	63031744	GC.chr15_63026101_63031744_+	0	+	protein_coding	TLN2	ENSG00000171914.10	ENST00000559908.1
chr15	63032644	63133685	GC.chr15_63032644_63133685_+	0	+	protein_coding	TLN2	ENSG00000171914.10	ENST00000489129.1
chr15	63050789	63077037	GC.chr15_63050789_63077037_+	0	+	protein_coding	TLN2	ENSG00000171914.10	ENST00000472902.1
chr15	63055425	63058558	GC.chr15_63055425_63058558_+	0	+	protein_coding	TLN2	ENSG00000171914.10	ENST00000467297.1
chr15	63127844	63132789	GC.chr15_63127844_63132789_+	0	+	protein_coding	TLN2	ENSG00000171914.10	ENST00000559174.1
chr15	63188011	63191742	GC.chr15_63188011_63191742_+	0	+	lincRNA	RP11-1069G10.2	ENSG00000259727.1	ENST00000557900.1
chr15	63245372	63246323	GC.chr15_63245372_63246323_+	0	+	pseudogene	RP11-244F12.1	ENSG00000259394.2	ENST00000560358.2
chr15	63391069	63402602	GC.chr15_63391069_63402602_+	0	+	lincRNA	RP11-69G7.1	ENSG00000259672.1	ENST00000560238.1
chr15	63682335	63724376	GC.chr15_63682335_63724376_+	0	+	lincRNA	RP11-321G12.1	ENSG00000259459.1	ENST00000559379.1
chr15	63967345	64005957	GC.chr15_63967345_64005957_+	0	+	antisense	RP11-317G6.1	ENSG00000259589.2	ENST00000559303.2
chr15	64220473	64228152	GC.chr15_64220473_64228152_+	0	+	antisense	RP11-111E14.1	ENSG00000259351.1	ENST00000558050.1
chr15	65318426	65319014	GC.chr15_65318426_65319014_+	0	+	pseudogene	RP11-325L12.5	ENSG00000270218.1	ENST00000604244.1
chr15	65337708	65345734	GC.chr15_65337708_65345734_+	0	+	protein_coding	SLC51B	ENSG00000186198.3	ENST00000334287.2
chr15	65369154	65372276	GC.chr15_65369154_65372276_+	0	+	protein_coding	KBTBD13	ENSG00000234438.2	ENST00000432196.2
chr15	65397872	65398138	GC.chr15_65397872_65398138_+	0	+	pseudogene	RP11-325L12.3	ENSG00000259258.1	ENST00000560906.1
chr15	65594260	65594649	GC.chr15_65594260_65594649_+	0	+	pseudogene	RP11-349G13.2	ENSG00000259346.2	ENST00000559536.2
chr15	65750912	65751872	GC.chr15_65750912_65751872_+	0	+	pseudogene	RP11-349G13.3	ENSG00000270690.1	ENST00000605455.1
chr15	65914270	65948598	GC.chr15_65914270_65948598_+	0	+	protein_coding	SLC24A1	ENSG00000074621.9	ENST00000261892.6
chr15	65914347	65946418	GC.chr15_65914347_65946418_+	0	+	protein_coding	SLC24A1	ENSG00000074621.9	ENST00000544319.2
chr15	65916337	65946448	GC.chr15_65916337_65946448_+	0	+	protein_coding	SLC24A1	ENSG00000074621.9	ENST00000399033.4
chr15	65916419	65946417	GC.chr15_65916419_65946417_+	0	+	protein_coding	SLC24A1	ENSG00000074621.9	ENST00000546330.1
chr15	65935243	65946529	GC.chr15_65935243_65946529_+	0	+	protein_coding	SLC24A1	ENSG00000074621.9	ENST00000449142.2
chr15	65936266	65942946	GC.chr15_65936266_65942946_+	0	+	protein_coding	SLC24A1	ENSG00000074621.9	ENST00000539516.1
chr15	65945077	65947851	GC.chr15_65945077_65947851_+	0	+	protein_coding	SLC24A1	ENSG00000074621.9	ENST00000505666.2
chr15	66995597	67073651	GC.chr15_66995597_67073651_+	0	+	protein_coding	SMAD6	ENSG00000137834.10	ENST00000557916.1
chr15	67004014	67073651	GC.chr15_67004014_67073651_+	0	+	protein_coding	SMAD6	ENSG00000137834.10	ENST00000559931.1
chr15	67004035	67009875	GC.chr15_67004035_67009875_+	0	+	protein_coding	SMAD6	ENSG00000137834.10	ENST00000558937.1
chr15	67100742	67102898	GC.chr15_67100742_67102898_+	0	+	pseudogene	RP11-622C24.1	ENSG00000270490.1	ENST00000604293.1
chr15	67212149	67224093	GC.chr15_67212149_67224093_+	0	+	lincRNA	RP11-798K3.4	ENSG00000259437.1	ENST00000559904.1
chr15	67524784	67525175	GC.chr15_67524784_67525175_+	0	+	pseudogene	RP11-342M21.1	ENSG00000242634.1	ENST00000497294.1
chr15	67553640	67664782	GC.chr15_67553640_67664782_+	0	+	protein_coding	IQCH	ENSG00000103599.15	ENST00000561339.1
chr15	67571820	67574578	GC.chr15_67571820_67574578_+	0	+	protein_coding	IQCH	ENSG00000103599.15	ENST00000560790.1
chr15	67649683	67652433	GC.chr15_67649683_67652433_+	0	+	protein_coding	IQCH	ENSG00000103599.15	ENST00000559172.1
chr15	67664858	67692564	GC.chr15_67664858_67692564_+	0	+	protein_coding	IQCH	ENSG00000103599.15	ENST00000561357.1
chr15	67782353	67794598	GC.chr15_67782353_67794598_+	0	+	protein_coding	IQCH	ENSG00000103599.15	ENST00000558759.1
chr15	68277397	68278626	GC.chr15_68277397_68278626_+	0	+	pseudogene	RP11-883G10.1	ENSG00000260109.1	ENST00000568867.1
chr15	68546887	68547277	GC.chr15_68546887_68547277_+	0	+	pseudogene	HMGN2P40	ENSG00000260602.2	ENST00000566875.2
chr15	68871308	69020145	GC.chr15_68871308_69020145_+	0	+	protein_coding	CORO2B	ENSG00000103647.8	ENST00000261861.5
chr15	68908879	69020142	GC.chr15_68908879_69020142_+	0	+	protein_coding	CORO2B	ENSG00000103647.8	ENST00000540068.1
chr15	68924327	69020142	GC.chr15_68924327_69020142_+	0	+	protein_coding	CORO2B	ENSG00000103647.8	ENST00000543950.1
chr15	69041840	69043030	GC.chr15_69041840_69043030_+	0	+	pseudogene	RP11-317N6.1	ENSG00000271232.1	ENST00000603171.1
chr15	69232133	69238342	GC.chr15_69232133_69238342_+	0	+	protein_coding	SPESP1	ENSG00000258484.3	ENST00000561467.1
chr15	69307034	69349501	GC.chr15_69307034_69349501_+	0	+	protein_coding	NOX5	ENSG00000255346.5	ENST00000388866.3
chr15	69307037	69349073	GC.chr15_69307037_69349073_+	0	+	protein_coding	NOX5	ENSG00000255346.5	ENST00000530406.2
chr15	69307071	69349462	GC.chr15_69307071_69349462_+	0	+	protein_coding	NOX5	ENSG00000255346.5	ENST00000527315.1
chr15	69314569	69316516	GC.chr15_69314569_69316516_+	0	+	pseudogene	RP11-809H16.3	ENSG00000259745.1	ENST00000558160.1
chr15	69324133	69349036	GC.chr15_69324133_69349036_+	0	+	protein_coding	NOX5	ENSG00000255346.5	ENST00000525143.1
chr15	69338298	69341398	GC.chr15_69338298_69341398_+	0	+	protein_coding	NOX5	ENSG00000255346.5	ENST00000525163.1
chr15	69339429	69347840	GC.chr15_69339429_69347840_+	0	+	protein_coding	NOX5	ENSG00000255346.5	ENST00000529367.1
chr15	69366924	69384099	GC.chr15_69366924_69384099_+	0	+	lincRNA	LINC00277	ENSG00000212766.5	ENST00000559964.1
chr15	69373190	69383734	GC.chr15_69373190_69383734_+	0	+	lincRNA	LINC00277	ENSG00000212766.5	ENST00000558147.1
chr15	69373202	69388147	GC.chr15_69373202_69388147_+	0	+	lincRNA	LINC00277	ENSG00000212766.5	ENST00000440444.1
chr15	69373210	69387595	GC.chr15_69373210_69387595_+	0	+	lincRNA	LINC00277	ENSG00000212766.5	ENST00000435479.1
chr15	69373219	69392275	GC.chr15_69373219_69392275_+	0	+	lincRNA	RP11-809H16.5	ENSG00000259222.1	ENST00000559870.1
chr15	69576501	69587661	GC.chr15_69576501_69587661_+	0	+	lincRNA	RP11-352D13.5	ENSG00000259504.1	ENST00000558454.1
chr15	69591286	69700119	GC.chr15_69591286_69700119_+	0	+	protein_coding	PAQR5	ENSG00000137819.9	ENST00000395407.2
chr15	69591291	69682120	GC.chr15_69591291_69682120_+	0	+	protein_coding	PAQR5	ENSG00000137819.9	ENST00000558684.1
chr15	69606742	69696843	GC.chr15_69606742_69696843_+	0	+	protein_coding	PAQR5	ENSG00000137819.9	ENST00000561153.1
chr15	69606742	69699980	GC.chr15_69606742_69699980_+	0	+	protein_coding	PAQR5	ENSG00000137819.9	ENST00000340965.3
chr15	69652304	69682082	GC.chr15_69652304_69682082_+	0	+	protein_coding	PAQR5	ENSG00000137819.9	ENST00000561027.1
chr15	69652432	69672705	GC.chr15_69652432_69672705_+	0	+	protein_coding	PAQR5	ENSG00000137819.9	ENST00000561250.1
chr15	69683531	69684488	GC.chr15_69683531_69684488_+	0	+	sense_intronic	RP11-253M7.6	ENSG00000259645.1	ENST00000560870.1
chr15	69715239	69740257	GC.chr15_69715239_69740257_+	0	+	protein_coding	KIF23	ENSG00000137807.9	ENST00000558585.1
chr15	69715248	69728598	GC.chr15_69715248_69728598_+	0	+	protein_coding	KIF23	ENSG00000137807.9	ENST00000559283.1
chr15	69718214	69730699	GC.chr15_69718214_69730699_+	0	+	protein_coding	KIF23	ENSG00000137807.9	ENST00000559456.1
chr15	69735944	69740223	GC.chr15_69735944_69740223_+	0	+	protein_coding	KIF23	ENSG00000137807.9	ENST00000558303.1
chr15	69737094	69739289	GC.chr15_69737094_69739289_+	0	+	protein_coding	KIF23	ENSG00000137807.9	ENST00000560125.1
chr15	69738639	69740162	GC.chr15_69738639_69740162_+	0	+	protein_coding	KIF23	ENSG00000137807.9	ENST00000559944.1
chr15	69845055	69856009	GC.chr15_69845055_69856009_+	0	+	lincRNA	RP11-279F6.1	ENSG00000245750.3	ENST00000559029.1
chr15	69850531	69863422	GC.chr15_69850531_69863422_+	0	+	lincRNA	RP11-279F6.1	ENSG00000245750.3	ENST00000558781.1
chr15	69854062	69863422	GC.chr15_69854062_69863422_+	0	+	lincRNA	RP11-279F6.1	ENSG00000245750.3	ENST00000498938.2
chr15	69857531	69863775	GC.chr15_69857531_69863775_+	0	+	lincRNA	RP11-279F6.1	ENSG00000245750.3	ENST00000559477.1
chr15	70127573	70135459	GC.chr15_70127573_70135459_+	0	+	lincRNA	LINC00593	ENSG00000259703.1	ENST00000560853.1
chr15	70127578	70134369	GC.chr15_70127578_70134369_+	0	+	lincRNA	LINC00593	ENSG00000259703.1	ENST00000558385.1
chr15	70894463	70894855	GC.chr15_70894463_70894855_+	0	+	pseudogene	RP11-64K10.1	ENSG00000259227.2	ENST00000558111.2
chr15	71041271	71046516	GC.chr15_71041271_71046516_+	0	+	lincRNA	RP11-138H8.2	ENSG00000259532.1	ENST00000558429.1
chr15	71083352	71083825	GC.chr15_71083352_71083825_+	0	+	pseudogene	RP11-138H8.4	ENSG00000259452.2	ENST00000559892.2
chr15	71151053	71152501	GC.chr15_71151053_71152501_+	0	+	pseudogene	KRT8P9	ENSG00000259470.2	ENST00000558927.2
chr15	71185579	71203900	GC.chr15_71185579_71203900_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000557977.1
chr15	71187878	71341973	GC.chr15_71187878_71341973_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000560691.1
chr15	71187940	71196935	GC.chr15_71187940_71196935_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000558271.1
chr15	71187978	71341968	GC.chr15_71187978_71341968_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000436542.2
chr15	71194873	71256250	GC.chr15_71194873_71256250_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000558137.1
chr15	71199789	71256222	GC.chr15_71199789_71256222_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000561285.1
chr15	71210546	71256278	GC.chr15_71210546_71256278_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000559469.1
chr15	71228826	71276544	GC.chr15_71228826_71276544_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000558456.1
chr15	71228867	71342414	GC.chr15_71228867_71342414_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000560158.2
chr15	71228874	71276597	GC.chr15_71228874_71276597_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000558808.1
chr15	71228874	71300777	GC.chr15_71228874_71300777_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000559806.1
chr15	71228874	71300787	GC.chr15_71228874_71300787_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000559069.1
chr15	71228955	71300956	GC.chr15_71228955_71300956_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000559685.1
chr15	71272438	71302317	GC.chr15_71272438_71302317_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000559422.1
chr15	71341116	71342414	GC.chr15_71341116_71342414_+	0	+	protein_coding	LRRC49	ENSG00000137821.7	ENST00000561131.2
chr15	71634663	71640810	GC.chr15_71634663_71640810_+	0	+	sense_intronic	RP11-592N21.2	ENSG00000260586.1	ENST00000562681.1
chr15	71839567	72030556	GC.chr15_71839567_72030556_+	0	+	protein_coding	THSD4	ENSG00000187720.10	ENST00000567745.1
chr15	71839575	72070965	GC.chr15_71839575_72070965_+	0	+	protein_coding	THSD4	ENSG00000187720.10	ENST00000357769.4
chr15	71952794	72059990	GC.chr15_71952794_72059990_+	0	+	protein_coding	THSD4	ENSG00000187720.10	ENST00000567838.1
chr15	71952864	72026271	GC.chr15_71952864_72026271_+	0	+	protein_coding	THSD4	ENSG00000187720.10	ENST00000567776.1
chr15	72084977	72110600	GC.chr15_72084977_72110600_+	0	+	processed_transcript	NR2E3	ENSG00000031544.9	ENST00000561604.1
chr15	72102894	72110600	GC.chr15_72102894_72110600_+	0	+	processed_transcript	NR2E3	ENSG00000031544.9	ENST00000567496.1
chr15	72102932	72107270	GC.chr15_72102932_72107270_+	0	+	processed_transcript	NR2E3	ENSG00000031544.9	ENST00000562839.1
chr15	72103473	72110585	GC.chr15_72103473_72110585_+	0	+	processed_transcript	NR2E3	ENSG00000031544.9	ENST00000562925.1
chr15	72103837	72104322	ENSG00000112333	0	+	GERST_PG	N	PGOHUM00000262254	PGOHUM00000262254
chr15	72109801	72110589	GC.chr15_72109801_72110589_+	0	+	3prime_overlapping_ncrna	CTD-2524L6.2	ENSG00000260503.1	ENST00000563709.1
chr15	72110737	72115677	GC.chr15_72110737_72115677_+	0	+	antisense	CTD-2524L6.3	ENSG00000260037.1	ENST00000562658.1
chr15	72110755	72114796	GC.chr15_72110755_72114796_+	0	+	antisense	CTD-2524L6.3	ENSG00000260037.1	ENST00000563041.1
chr15	72110831	72115725	GC.chr15_72110831_72115725_+	0	+	antisense	CTD-2524L6.3	ENSG00000260037.1	ENST00000561834.1
chr15	72264547	72332606	GC.chr15_72264547_72332606_+	0	+	antisense	RP11-390D11.1	ENSG00000261632.1	ENST00000568391.1
chr15	72690614	72700370	GC.chr15_72690614_72700370_+	0	+	protein_coding	TMEM202	ENSG00000187806.3	ENST00000341689.3
chr15	72690646	72700370	GC.chr15_72690646_72700370_+	0	+	protein_coding	TMEM202	ENSG00000187806.3	ENST00000568167.1
chr15	72690650	72700370	GC.chr15_72690650_72700370_+	0	+	protein_coding	TMEM202	ENSG00000187806.3	ENST00000567679.1
chr15	72742998	72743815	GC.chr15_72742998_72743815_+	0	+	pseudogene	RP11-1007O24.4	ENSG00000271072.1	ENST00000603694.1
chr15	72908151	72910591	GC.chr15_72908151_72910591_+	0	+	lincRNA	RP11-1006G14.1	ENSG00000260672.1	ENST00000563464.1
chr15	72931162	72932466	GC.chr15_72931162_72932466_+	0	+	pseudogene	RP11-1006G14.3	ENSG00000259909.1	ENST00000569853.1
chr15	72947079	72958735	GC.chr15_72947079_72958735_+	0	+	protein_coding	GOLGA6B	ENSG00000215186.6	ENST00000421285.3
chr15	72950899	72952512	GC.chr15_72950899_72952512_+	0	+	protein_coding	GOLGA6B	ENSG00000215186.6	ENST00000568532.1
chr15	73414975	73418964	GC.chr15_73414975_73418964_+	0	+	protein_coding	NEO1	ENSG00000067141.12	ENST00000558485.1
chr15	73428326	73597539	GC.chr15_73428326_73597539_+	0	+	protein_coding	NEO1	ENSG00000067141.12	ENST00000560328.1
chr15	73514034	73541982	GC.chr15_73514034_73541982_+	0	+	protein_coding	NEO1	ENSG00000067141.12	ENST00000560352.1
chr15	73514260	73536823	GC.chr15_73514260_73536823_+	0	+	protein_coding	NEO1	ENSG00000067141.12	ENST00000560407.1
chr15	73547058	73551452	GC.chr15_73547058_73551452_+	0	+	protein_coding	NEO1	ENSG00000067141.12	ENST00000558807.1
chr15	73581415	73595274	GC.chr15_73581415_73595274_+	0	+	protein_coding	NEO1	ENSG00000067141.12	ENST00000560808.1
chr15	73590640	73593891	GC.chr15_73590640_73593891_+	0	+	protein_coding	NEO1	ENSG00000067141.12	ENST00000558886.1
chr15	73627601	73634698	GC.chr15_73627601_73634698_+	0	+	antisense	RP11-272D12.1	ENSG00000259650.1	ENST00000558742.1
chr15	73627617	73634728	GC.chr15_73627617_73634728_+	0	+	antisense	RP11-272D12.1	ENSG00000259650.1	ENST00000557981.1
chr15	73735499	73852355	GC.chr15_73735499_73852355_+	0	+	protein_coding	C15orf60	ENSG00000183324.6	ENST00000331090.6
chr15	73735505	73852351	GC.chr15_73735505_73852351_+	0	+	protein_coding	C15orf60	ENSG00000183324.6	ENST00000560581.1
chr15	73976307	73994914	GC.chr15_73976307_73994914_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000567189.1
chr15	73976554	74006859	GC.chr15_73976554_74006859_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000318443.5
chr15	73976610	74006018	GC.chr15_73976610_74006018_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000537340.2
chr15	73976724	73994926	GC.chr15_73976724_73994926_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000558689.1
chr15	73976724	73995162	GC.chr15_73976724_73995162_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000560786.2
chr15	73976732	74004495	GC.chr15_73976732_74004495_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000561213.1
chr15	73976779	73994838	GC.chr15_73976779_73994838_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000563584.1
chr15	73976779	74005921	GC.chr15_73976779_74005921_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000560928.1
chr15	73976843	73994671	GC.chr15_73976843_73994671_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000561416.1
chr15	73977072	73994914	GC.chr15_73977072_73994914_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000560995.1
chr15	73977113	73995293	GC.chr15_73977113_73995293_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000567582.1
chr15	73977347	73995190	GC.chr15_73977347_73995190_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000561260.1
chr15	73991981	74005297	GC.chr15_73991981_74005297_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000564751.1
chr15	73996250	74005339	GC.chr15_73996250_74005339_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000561176.1
chr15	73996292	74001030	GC.chr15_73996292_74001030_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000557951.1
chr15	73996538	74006855	GC.chr15_73996538_74006855_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000559073.1
chr15	74001906	74006394	GC.chr15_74001906_74006394_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000559978.1
chr15	74003473	74006855	GC.chr15_74003473_74006855_+	0	+	protein_coding	CD276	ENSG00000103855.13	ENST00000559465.1
chr15	74060555	74061978	GC.chr15_74060555_74061978_+	0	+	lincRNA	RP11-8P11.3	ENSG00000260469.1	ENST00000562031.1
chr15	74165949	74181442	GC.chr15_74165949_74181442_+	0	+	protein_coding	TBC1D21	ENSG00000167139.4	ENST00000535547.2
chr15	74165968	74181555	GC.chr15_74165968_74181555_+	0	+	protein_coding	TBC1D21	ENSG00000167139.4	ENST00000300504.2
chr15	74165987	74181443	GC.chr15_74165987_74181443_+	0	+	protein_coding	TBC1D21	ENSG00000167139.4	ENST00000562056.1
chr15	74420467	74425363	GC.chr15_74420467_74425363_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000569886.1
chr15	74421715	74429143	GC.chr15_74421715_74429143_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000361742.3
chr15	74421987	74422369	GC.chr15_74421987_74422369_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000565068.1
chr15	74422000	74427418	GC.chr15_74422000_74427418_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000565159.1
chr15	74422007	74425110	GC.chr15_74422007_74425110_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000567206.1
chr15	74422587	74425509	GC.chr15_74422587_74425509_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000561740.1
chr15	74422590	74429141	GC.chr15_74422590_74429141_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000435464.1
chr15	74422641	74427467	GC.chr15_74422641_74427467_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000453268.2
chr15	74423422	74425437	GC.chr15_74423422_74425437_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000565332.1
chr15	74424243	74427759	GC.chr15_74424243_74427759_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000565540.1
chr15	74424243	74429141	GC.chr15_74424243_74429141_+	0	+	protein_coding	ISLR2	ENSG00000167178.11	ENST00000419208.1
chr15	74466012	74469213	GC.chr15_74466012_74469213_+	0	+	protein_coding	ISLR	ENSG00000129009.8	ENST00000249842.3
chr15	74466471	74467640	GC.chr15_74466471_74467640_+	0	+	protein_coding	ISLR	ENSG00000129009.8	ENST00000559510.1
chr15	74466744	74467750	GC.chr15_74466744_74467750_+	0	+	protein_coding	ISLR	ENSG00000129009.8	ENST00000560862.1
chr15	74466842	74469213	GC.chr15_74466842_74469213_+	0	+	protein_coding	ISLR	ENSG00000129009.8	ENST00000395118.1
chr15	74495046	74513896	GC.chr15_74495046_74513896_+	0	+	antisense	RP11-60L3.1	ENSG00000259264.1	ENST00000560148.1
chr15	74495351	74505829	GC.chr15_74495351_74505829_+	0	+	antisense	RP11-60L3.1	ENSG00000259264.1	ENST00000558645.1
chr15	74495391	74505314	GC.chr15_74495391_74505314_+	0	+	antisense	RP11-60L3.1	ENSG00000259264.1	ENST00000561332.1
chr15	74509542	74511130	GC.chr15_74509542_74511130_+	0	+	antisense	RP11-60L3.1	ENSG00000259264.1	ENST00000559243.1
chr15	74588154	74593170	GC.chr15_74588154_74593170_+	0	+	protein_coding	CCDC33	ENSG00000140481.9	ENST00000563951.1
chr15	74595346	74596684	GC.chr15_74595346_74596684_+	0	+	sense_intronic	RP11-60L3.2	ENSG00000261384.1	ENST00000562561.1
chr15	74610882	74627354	GC.chr15_74610882_74627354_+	0	+	protein_coding	CCDC33	ENSG00000140481.9	ENST00000560565.1
chr15	74610882	74628013	GC.chr15_74610882_74628013_+	0	+	protein_coding	CCDC33	ENSG00000140481.9	ENST00000321374.5
chr15	74610900	74628473	GC.chr15_74610900_74628473_+	0	+	protein_coding	CCDC33	ENSG00000140481.9	ENST00000558821.1
chr15	74610911	74628482	GC.chr15_74610911_74628482_+	0	+	protein_coding	CCDC33	ENSG00000140481.9	ENST00000268082.4
chr15	74643109	74654244	GC.chr15_74643109_74654244_+	0	+	pseudogene	CTD-2311M21.2	ENSG00000260266.1	ENST00000564109.1
chr15	74646797	74656961	GC.chr15_74646797_74656961_+	0	+	pseudogene	CTD-2311M21.2	ENSG00000260266.1	ENST00000562009.1
chr15	74653893	74654382	GC.chr15_74653893_74654382_+	0	+	pseudogene	CTD-2311M21.2	ENSG00000260266.1	ENST00000569235.1
chr15	74657776	74659391	GC.chr15_74657776_74659391_+	0	+	antisense	CTD-2311M21.3	ENSG00000261821.1	ENST00000568496.1
